index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
15949;2020-03-21;no;Bangladesh;25.0;5.166666666666669;24.4;
15950;2020-03-21;no;Bahrain;305.0;21.4320987654321;315.79999999999995;12.889867841409698
15951;2020-03-21;no;Bahamas;4.0;6.66666666666667;3.5999999999999996;
15952;2020-03-21;no;Azerbaijan;53.0;10.444444444444446;55.599999999999994;
15953;2020-03-21;no;Belgium;2815.0;4.488235294117649;2802.1999999999994;5.339524348810873
15954;2020-03-21;no;Armenia;160.0;6.088888888888891;167.99999999999997;5.248439450686641
15955;2020-03-21;no;Argentina;158.0;4.1857923497267775;189.99999999999994;3.504761904761906
15956;2020-03-21;no;Antigua and Barbuda;1.0;inf;1.3999999999999997;
15957;2020-03-21;no;Angola;2.0;1.0000000000000004;1.5999999999999996;
15958;2020-03-21;no;Andorra;88.0;4.114285714285716;92.39999999999998;
15959;2020-03-21;no;Austria;2814.0;6.004993757802748;3054.1999999999994;4.976631219640279
15960;2020-03-22;no;Lithuania;143.0;1.9503546099290787;132.59999999999997;3.0584615384615392
15961;2020-03-22;no;Liechtenstein;37.0;7.555555555555557;40.79999999999999;
15962;2020-03-22;no;Libya;0.0;;0.19999999999999996;
15963;2020-03-22;no;Liberia;3.0;5.333333333333335;2.7999999999999994;
15964;2020-03-22;no;Korea, South;8961.0;56.983818770226556;8881.999999999998;86.10326797385623
15965;2020-03-22;no;Lesotho;0.0;;0.0;
15966;2020-03-22;no;Laos;0.0;;0.3999999999999999;
15967;2020-03-22;no;Latvia;139.0;8.904761904761907;150.19999999999996;5.8242424242424295
15968;2020-03-22;no;Kyrgyzstan;14.0;2.833333333333335;18.4;
15969;2020-03-22;no;Kuwait;188.0;12.022988505747131;180.59999999999997;19.081481481481482
15970;2020-03-22;no;Kosovo;0.0;;0.0;
15971;2020-03-22;no;Luxembourg;798.0;4.144373673036094;785.1999999999998;4.446610956360261
15972;2020-03-22;no;Lebanon;248.0;4.6901960784313745;236.59999999999994;6.98983050847458
15973;2020-03-22;no;MS Zaandam;0.0;;0.0;
15974;2020-03-22;no;Mauritius;28.0;2.250000000000001;26.4;
15975;2020-03-22;no;Malawi;0.0;;0.0;
15976;2020-03-22;no;Malaysia;1306.0;8.500000000000004;1332.1999999999998;8.17584940312213
15977;2020-03-22;no;Maldives;13.0;inf;12.999999999999998;
15978;2020-03-22;no;Mali;0.0;;0.0;
15979;2020-03-22;no;Malta;90.0;5.820512820512822;88.79999999999998;
15980;2020-03-22;no;Mauritania;2.0;inf;1.9999999999999996;
15981;2020-03-22;no;Mexico;316.0;4.5427728613569345;308.3999999999999;5.2993197278911595
15982;2020-03-22;no;Moldova;94.0;5.714285714285717;94.79999999999998;
15983;2020-03-22;no;Monaco;23.0;2.5000000000000004;18.199999999999996;
15984;2020-03-22;no;Mongolia;10.0;4.333333333333335;9.2;
15985;2020-03-22;no;Montenegro;21.0;4.666666666666667;24.599999999999994;
15986;2020-03-22;no;Morocco;115.0;5.05263157894737;120.19999999999999;4.958540630182422
15987;2020-03-22;no;Mozambique;1.0;0.6666666666666667;0.9999999999999998;
15988;2020-03-22;no;Kenya;15.0;2.4166666666666665;13.999999999999996;
15989;2020-03-22;no;Madagascar;3.0;inf;7.599999999999998;
15990;2020-03-22;no;Kazakhstan;60.0;9.818181818181822;59.19999999999999;
15991;2020-03-22;no;Namibia;3.0;inf;3.999999999999999;
15992;2020-03-22;no;Japan;1104.0;25.894308943089445;1109.1999999999998;22.830107526881726
15993;2020-03-22;no;Estonia;326.0;14.186046511627914;327.19999999999993;15.680272108843544
15994;2020-03-22;no;Eswatini;4.0;1.3333333333333335;2.8;
15995;2020-03-22;no;Ethiopia;11.0;9.66666666666667;10.399999999999999;
15996;2020-03-22;no;Fiji;2.0;2.6666666666666665;2.1999999999999993;
15997;2020-03-22;no;Finland;626.0;6.0568181818181825;618.1999999999998;7.164902998236334
15998;2020-03-22;no;France;16018.0;8.399295361127425;17014.399999999994;6.639006263298276
15999;2020-03-22;no;Gabon;5.0;4.000000000000002;4.599999999999999;
16000;2020-03-22;no;Gambia;1.0;inf;1.5999999999999996;
16001;2020-03-22;no;Georgia;54.0;8.848484848484851;55.39999999999999;
16002;2020-03-22;no;Germany;24873.0;8.88013266998342;25795.199999999997;6.49061394582546
16003;2020-03-22;no;Ghana;23.0;5.523809523809526;27.599999999999994;
16004;2020-03-22;no;Greece;624.0;8.521963824289408;617.3999999999999;9.229235880398672
16005;2020-03-22;no;Grenada;1.0;0.6666666666666667;0.5999999999999999;
16006;2020-03-22;no;Guatemala;19.0;4.571428571428573;17.799999999999997;
16007;2020-03-22;no;Jordan;112.0;6.9629629629629655;112.59999999999998;6.016666666666668
16008;2020-03-22;no;Guinea;2.0;3.333333333333335;2.5999999999999996;
16009;2020-03-22;no;Guyana;19.0;1.8333333333333337;11.599999999999998;
16010;2020-03-22;no;Haiti;2.0;inf;3.7999999999999994;
16011;2020-03-22;no;Holy See;1.0;inf;1.5999999999999996;
16012;2020-03-22;no;Honduras;26.0;24.666666666666675;26.799999999999994;
16013;2020-03-22;no;Hungary;131.0;4.623188405797102;134.59999999999997;5.028400597907326
16014;2020-03-22;no;Iceland;568.0;6.079664570230609;537.1999999999999;7.19918699186992
16015;2020-03-22;no;India;396.0;4.254385964912282;400.9999999999999;4.854501216545016
16016;2020-03-22;no;Indonesia;514.0;6.128735632183909;519.5999999999999;6.136634571297572
16017;2020-03-22;no;Iran;21638.0;20.692744901370784;21950.399999999994;17.133090748704394
16018;2020-03-22;no;Iraq;233.0;17.466666666666676;247.39999999999995;9.91445427728614
16019;2020-03-22;no;Ireland;906.0;7.09715994020927;965.5999999999999;5.028868120456907
16020;2020-03-22;no;Israel;883.0;4.000000000000001;886.5999999999998;4.609209970426702
16021;2020-03-22;no;Italy;59138.0;8.788589034689558;58567.999999999985;9.393120988968741
16022;2020-03-22;no;Jamaica;19.0;11.333333333333336;18.199999999999996;
16023;2020-03-22;no;Guinea-Bissau;0.0;;0.0;
16024;2020-03-22;no;Nepal;1.0;inf;1.3999999999999997;
16025;2020-03-22;no;Eritrea;1.0;1.3333333333333337;0.7999999999999998;
16026;2020-03-22;no;New Zealand;102.0;2.0423280423280428;89.99999999999999;3.2344497607655507
16027;2020-03-22;no;Spain;28768.0;5.94655818776422;29914.6;5.927644386761841
16028;2020-03-22;no;Sri Lanka;82.0;17.18518518518519;86.19999999999999;
16029;2020-03-22;no;Sudan;2.0;inf;2.1999999999999993;
16030;2020-03-22;no;Suriname;5.0;8.66666666666667;4.999999999999999;
16031;2020-03-22;no;Sweden;1934.0;12.058757062146896;1933.5999999999995;10.963651383725743
16032;2020-03-22;no;Switzerland;7474.0;5.915290519877678;7602.999999999998;5.570864667070046
16033;2020-03-22;no;Syria;1.0;0.6666666666666667;0.5999999999999999;
16034;2020-03-22;no;Taiwan*;169.0;8.960784313725494;173.39999999999998;7.564356435643565
16035;2020-03-22;no;Tajikistan;0.0;;0.0;
16036;2020-03-22;no;Tanzania;12.0;2.666666666666667;9.599999999999998;
16037;2020-03-22;no;Thailand;599.0;3.2057761732851993;575.9999999999999;4.399122807017546
16038;2020-03-22;no;Timor-Leste;1.0;0.6666666666666667;0.5999999999999999;
16039;2020-03-22;no;Togo;16.0;3.9047619047619055;15.799999999999997;
16040;2020-03-22;no;Trinidad and Tobago;50.0;1.75609756097561;43.19999999999999;
16041;2020-03-22;no;South Sudan;0.0;;0.0;
16042;2020-03-22;no;Tunisia;75.0;6.000000000000002;78.39999999999999;
16043;2020-03-22;no;US;33761.0;3.6906595714885886;35405.399999999994;3.7054267706441633
16044;2020-03-22;no;Uganda;1.0;1.3333333333333337;3.999999999999999;
16045;2020-03-22;no;Ukraine;73.0;2.257575757575758;63.79999999999999;
16046;2020-03-22;no;United Arab Emirates;153.0;22.871794871794876;178.39999999999998;8.20379965457686
16047;2020-03-22;no;United Kingdom;10333.0;7.0086798808135775;10951.399999999998;5.925417989417991
16048;2020-03-22;no;Uruguay;158.0;5.597222222222225;150.79999999999998;7.449438202247195
16049;2020-03-22;no;Uzbekistan;43.0;7.933333333333335;42.99999999999999;
16050;2020-03-22;no;Venezuela;70.0;4.333333333333334;68.6;
16051;2020-03-22;no;Vietnam;113.0;9.030303030303031;110.99999999999999;10.439862542955334
16052;2020-03-22;no;West Bank and Gaza;52.0;19.60000000000001;52.999999999999986;
16053;2020-03-22;no;Western Sahara;0.0;;0.0;
16054;2020-03-22;no;Yemen;0.0;;0.0;
16055;2020-03-22;no;Zambia;3.0;4.666666666666669;2.5999999999999996;
16056;2020-03-22;no;Zimbabwe;3.0;2.3333333333333344;2.5999999999999996;
16057;2020-03-22;no;Turkey;1236.0;1.7217787913340938;1133.1999999999998;2.615879138540663
16058;2020-03-22;no;Netherlands;4204.0;5.966391184573004;4227.5999999999985;6.268368402897558
16059;2020-03-22;no;South Africa;274.0;6.629629629629631;334.3999999999999;3.7893719806763313
16060;2020-03-22;no;Slovenia;414.0;10.392694063926943;411.9999999999999;10.38781163434904
16061;2020-03-22;no;Nicaragua;2.0;3.333333333333335;1.7999999999999996;
16062;2020-03-22;no;Niger;2.0;2.6666666666666665;1.9999999999999996;
16063;2020-03-22;no;Nigeria;30.0;2.370370370370371;29.599999999999994;
16064;2020-03-22;no;North Macedonia;115.0;3.708333333333335;110.19999999999997;4.484245439469322
16065;2020-03-22;no;Norway;2385.0;9.082802547770703;2380.1999999999994;9.871419865935408
16066;2020-03-22;no;Oman;55.0;14.761904761904765;60.999999999999986;
16067;2020-03-22;no;Pakistan;875.0;10.94712643678161;883.1999999999998;7.164197530864203
16068;2020-03-22;no;Panama;313.0;2.462121212121213;267.99999999999994;4.429629629629632
16069;2020-03-22;no;Papua New Guinea;1.0;inf;0.9999999999999998;
16070;2020-03-22;no;Paraguay;22.0;3.925925925925928;20.4;
16071;2020-03-22;no;Peru;363.0;4.728682170542637;345.19999999999993;7.043209876543212
16072;2020-03-22;no;Philippines;380.0;4.075555555555558;386.19999999999993;5.44873949579832
16073;2020-03-22;no;Poland;634.0;5.087719298245616;648.9999999999998;5.201149425287361
16074;2020-03-22;no;Portugal;1600.0;4.482758620689657;1664.3999999999996;4.222849378070452
16075;2020-03-22;no;Somalia;1.0;inf;0.9999999999999998;
16076;2020-03-22;no;Qatar;494.0;40.1388888888889;494.39999999999986;41.94202898550725
16077;2020-03-22;no;Russia;367.0;5.415204678362575;371.7999999999999;5.331061896649634
16078;2020-03-22;no;Rwanda;19.0;17.66666666666667;25.799999999999994;
16079;2020-03-22;no;Saint Kitts and Nevis;0.0;;0.0;
16080;2020-03-22;no;Saint Lucia;2.0;inf;2.3999999999999995;
16081;2020-03-22;no;Saint Vincent and the Grenadines;1.0;inf;0.9999999999999998;
16082;2020-03-22;no;San Marino;175.0;9.95698924731183;167.39999999999998;11.308823529411773
16083;2020-03-22;no;Sao Tome and Principe;0.0;;0.0;
16084;2020-03-22;no;Saudi Arabia;511.0;4.978043912175652;515.1999999999999;4.789592760180998
16085;2020-03-22;no;Senegal;67.0;3.4942528735632195;63.399999999999984;
16086;2020-03-22;no;Serbia;222.0;4.045977011494254;215.99999999999994;4.870673952641169
16087;2020-03-22;no;Seychelles;7.0;inf;6.999999999999998;
16088;2020-03-22;no;Sierra Leone;0.0;;0.0;
16089;2020-03-22;no;Singapore;455.0;12.11428571428572;467.79999999999995;10.423797881010595
16090;2020-03-22;no;Slovakia;185.0;6.944444444444447;177.99999999999997;9.987654320987652
16091;2020-03-22;no;Romania;433.0;5.909333333333335;495.5999999999999;4.869147659063627
16092;2020-03-22;no;Equatorial Guinea;6.0;inf;7.199999999999998;
16093;2020-03-22;Alberta;Canada;259.0;3.5398230088495586;251.99999999999994;4.648648648648652
16094;2020-03-22;no;Egypt;327.0;14.380952380952387;334.79999999999995;9.620253164556958
16095;2020-03-22;Inner Mongolia;China;75.0;inf;74.99999999999999;
16096;2020-03-22;Isle of Man;United Kingdom;5.0;1.166666666666667;8.599999999999998;
16097;2020-03-22;Jiangsu;China;633.0;631.6666666666667;632.8;902.8571428570842
16098;2020-03-22;Jiangxi;China;936.0;1870.6666666666672;935.5999999999998;4677.000000000266
16099;2020-03-22;Jilin;China;93.0;inf;92.99999999999997;
16100;2020-03-22;Liaoning;China;127.0;252.66666666666677;126.59999999999997;315.5000000000067
16101;2020-03-22;Macau;China;24.0;5.619047619047622;21.599999999999998;
16102;2020-03-22;Manitoba;Canada;20.0;12.222222222222223;19.199999999999996;
16103;2020-03-22;Martinique;France;44.0;6.000000000000001;43.599999999999994;
16104;2020-03-22;Mayotte;France;11.0;3.200000000000001;16.799999999999997;
16105;2020-03-22;Montserrat;United Kingdom;1.0;inf;0.9999999999999998;
16106;2020-03-22;New Brunswick;Canada;17.0;5.000000000000003;15.999999999999998;
16107;2020-03-22;New Caledonia;France;4.0;3.333333333333335;5.599999999999999;
16108;2020-03-22;New South Wales;Australia;669.0;3.075949367088609;588.9999999999999;5.411464037970064
16109;2020-03-22;Newfoundland and Labrador;Canada;9.0;2.5333333333333337;15.599999999999996;
16110;2020-03-22;Ningxia;China;75.0;inf;74.99999999999999;
16111;2020-03-22;Northern Territory;Australia;5.0;3.6666666666666665;4.399999999999999;
16112;2020-03-22;Northwest Territories;Canada;0.0;;0.0;
16113;2020-03-22;Nova Scotia;Canada;28.0;3.282051282051283;31.199999999999996;
16114;2020-03-22;Ontario;Canada;425.0;6.324786324786326;440.19999999999993;6.154431756389342
16115;2020-03-22;Prince Edward Island;Canada;3.0;4.666666666666669;2.5999999999999996;
16116;2020-03-22;Qinghai;China;18.0;inf;17.999999999999996;
16117;2020-03-22;Quebec;Canada;219.0;4.491666666666668;435.9999999999999;1.9738195418419826
16118;2020-03-22;Queensland;Australia;259.0;5.902222222222225;275.99999999999994;4.7545327754532805
16119;2020-03-22;Reunion;France;64.0;2.537037037037037;60.39999999999999;
16120;2020-03-22;Saint Barthelemy;France;3.0;inf;2.9999999999999996;
16121;2020-03-22;Saint Pierre and Miquelon;France;0.0;;0.0;
16122;2020-03-22;Saskatchewan;Canada;52.0;2.041666666666667;47.19999999999999;
16123;2020-03-22;Shaanxi;China;248.0;495.3333333333335;247.99999999999994;494.93333333334743
16124;2020-03-22;Hunan;China;1018.0;inf;1017.9999999999999;inf
16125;2020-03-22;Hubei;China;67800.0;inf;67800.19999999998;678000.6666765331
16126;2020-03-22;Hong Kong;China;317.0;9.245901639344265;317.5999999999999;7.9943342776204
16127;2020-03-22;Henan;China;1274.0;2546.666666666667;1273.5999999999997;6366.999999998551
16128;2020-03-22;Anguilla;United Kingdom;0.0;;0.0;
16129;2020-03-22;Anhui;China;990.0;inf;989.9999999999998;3.711372126319959e+31
16130;2020-03-22;Aruba;Netherlands;9.0;3.1666666666666665;7.999999999999998;
16131;2020-03-22;Australian Capital Territory;Australia;19.0;1.743589743589744;20.999999999999993;
16132;2020-03-22;Beijing;China;522.0;32.6236559139785;522.3999999999999;34.75799086757999
16133;2020-03-22;Bermuda;United Kingdom;6.0;1.6666666666666672;4.3999999999999995;
16134;2020-03-22;Bonaire, Sint Eustatius and Saba;Netherlands;0.0;;0.0;
16135;2020-03-22;British Columbia;Canada;424.0;4.8758169934640545;441.5999999999999;5.521825396825399
16136;2020-03-22;British Virgin Islands;United Kingdom;0.0;;0.0;
16137;2020-03-22;Cayman Islands;United Kingdom;3.0;inf;3.999999999999999;
16138;2020-03-22;Channel Islands;United Kingdom;32.0;2.8888888888888893;29.999999999999996;
16139;2020-03-22;Chongqing;China;577.0;1152.666666666667;576.9999999999999;1441.5000000000825
16140;2020-03-22;Curacao;Netherlands;3.0;inf;3.799999999999999;
16141;2020-03-22;Diamond Princess;Canada;0.0;;0.0;
16142;2020-03-22;Shandong;China;767.0;305.7333333333334;765.7999999999998;545.9999999999867
16143;2020-03-22;Falkland Islands (Malvinas);United Kingdom;0.0;;0.0;
16144;2020-03-22;French Guiana;France;18.0;11.33333333333334;18.799999999999997;
16145;2020-03-22;French Polynesia;France;18.0;4.190476190476192;17.399999999999995;
16146;2020-03-22;Fujian;China;313.0;43.571428571428584;309.19999999999993;78.23931623931611
16147;2020-03-22;Gansu;China;136.0;134.6666666666667;135.2;269.46666666666675
16148;2020-03-22;Gibraltar;United Kingdom;15.0;4.666666666666667;12.999999999999996;
16149;2020-03-22;Grand Princess;Canada;13.0;7.333333333333335;11.799999999999997;
16150;2020-03-22;Greenland;Denmark;4.0;2.6666666666666665;3.3999999999999995;
16151;2020-03-22;Guadeloupe;France;58.0;8.000000000000002;55.999999999999986;
16152;2020-03-22;Guangdong;China;1413.0;155.8518518518519;1410.1999999999998;147.4245614035088
16153;2020-03-22;Guangxi;China;254.0;inf;253.99999999999994;1269.0000000000725
16154;2020-03-22;Guizhou;China;146.0;inf;145.99999999999997;inf
16155;2020-03-22;Hainan;China;168.0;inf;167.99999999999997;inf
16156;2020-03-22;Hebei;China;319.0;636.6666666666667;318.59999999999997;1591.999999999864
16157;2020-03-22;Heilongjiang;China;484.0;inf;483.99999999999994;1612.444444444231
16158;2020-03-22;Faroe Islands;Denmark;115.0;5.4666666666666694;105.39999999999998;8.612121212121213
16159;2020-03-22;Shanghai;China;404.0;23.333333333333343;394.5999999999999;40.95035460992918
16160;2020-03-22;no;El Salvador;3.0;2.3333333333333344;2.9999999999999996;
16161;2020-03-22;Sichuan;China;543.0;542.0000000000002;542.8;677.4166666666573
16162;2020-03-22;no;Botswana;0.0;;0.0;
16163;2020-03-22;no;Brazil;1546.0;2.9747675962815414;1506.1999999999998;3.731697084119993
16164;2020-03-22;no;Brunei;88.0;16.600000000000005;88.79999999999998;
16165;2020-03-22;no;Bulgaria;187.0;5.300000000000002;179.19999999999996;6.669527896995711
16166;2020-03-22;no;Burkina Faso;75.0;3.4095238095238107;78.39999999999998;
16167;2020-03-22;no;Burma;0.0;;0.0;
16168;2020-03-22;no;Burundi;0.0;;0.0;
16169;2020-03-22;no;Cabo Verde;3.0;2.3333333333333344;2.5999999999999996;
16170;2020-03-22;no;Cambodia;84.0;3.797979797979798;73.19999999999999;
16171;2020-03-22;no;Cameroon;40.0;2.9000000000000004;41.8;
16172;2020-03-22;no;Central African Republic;3.0;inf;2.9999999999999996;
16173;2020-03-22;no;Chad;1.0;inf;1.3999999999999997;
16174;2020-03-22;no;Colombia;231.0;3.5922330097087394;241.99999999999994;4.194202898550727
16175;2020-03-22;no;Comoros;0.0;;0.0;
16176;2020-03-22;no;Congo (Brazzaville);3.0;inf;3.3999999999999995;
16177;2020-03-22;no;Congo (Kinshasa);30.0;3.944444444444445;30.399999999999995;
16178;2020-03-22;no;Costa Rica;134.0;5.037037037037039;134.99999999999997;5.250000000000002
16179;2020-03-22;no;Cote d'Ivoire;14.0;4.933333333333335;26.999999999999993;
16180;2020-03-22;no;Croatia;254.0;3.1111111111111116;256.99999999999994;4.001304631441618
16181;2020-03-22;no;Cuba;35.0;2.5263157894736845;31.999999999999993;
16182;2020-03-22;no;Cyprus;95.0;5.85714285714286;97.19999999999999;
16183;2020-03-22;no;Czechia;1120.0;6.847851335656216;1115.5999999999997;6.59510869565218
16184;2020-03-22;no;Denmark;1395.0;18.93333333333334;1403.3999999999996;15.82873149259705
16185;2020-03-22;no;Diamond Princess;712.0;inf;711.9999999999999;inf
16186;2020-03-22;no;Djibouti;1.0;inf;1.7999999999999996;
16187;2020-03-22;no;Dominica;1.0;0.6666666666666667;0.9999999999999998;
16188;2020-03-22;no;Dominican Republic;202.0;1.9794871794871798;188.59999999999997;2.7211155378486063
16189;2020-03-22;no;Ecuador;789.0;2.625592417061612;744.9999999999998;3.2473854344932516
16190;2020-03-22;Shanxi;China;133.0;inf;133.39999999999998;665.9999999999905
16191;2020-03-22;no;Bosnia and Herzegovina;126.0;5.549549549549552;121.99999999999997;5.061359867330019
16192;2020-03-22;no;Bolivia;24.0;4.296296296296297;22.799999999999997;
16193;2020-03-22;no;Chile;632.0;5.397306397306399;654.1999999999998;4.439038031319914
16194;2020-03-22;no;Benin;2.0;inf;3.3999999999999995;
16195;2020-03-22;no;Bhutan;2.0;inf;1.9999999999999996;
16196;2020-03-22;South Australia;Australia;100.0;2.8933333333333344;104.19999999999999;
16197;2020-03-22;St Martin;France;5.0;8.66666666666667;5.799999999999999;
16198;2020-03-22;Tasmania;Australia;22.0;2.666666666666667;20.799999999999994;
16199;2020-03-22;Tianjin;China;137.0;inf;139.39999999999998;106.1538461538464
16200;2020-03-22;Tibet;China;1.0;inf;0.9999999999999998;
16201;2020-03-22;Turks and Caicos Islands;United Kingdom;0.0;;0.0;
16202;2020-03-22;Victoria;Australia;355.0;2.008547008547009;294.19999999999993;4.578880407124684
16203;2020-03-22;Western Australia;Australia;120.0;3.2619047619047628;117.79999999999998;4.140350877192984
16204;2020-03-22;Yukon;Canada;0.0;;0.0;
16205;2020-03-22;Yunnan;China;176.0;inf;175.99999999999994;2.6391979564941928e+31
16206;2020-03-22;Zhejiang;China;1238.0;618.0000000000002;1237.1999999999998;950.6666666666168
16207;2020-03-22;no;Afghanistan;40.0;3.6666666666666665;40.39999999999999;
16208;2020-03-22;no;Albania;89.0;8.245614035087723;92.39999999999998;
16209;2020-03-22;no;Algeria;201.0;2.582582582582584;184.79999999999995;4.52852852852853
16210;2020-03-22;Xinjiang;China;76.0;inf;75.99999999999999;
16211;2020-03-22;Sint Maarten;Netherlands;1.0;inf;1.3999999999999997;
16212;2020-03-22;no;Andorra;113.0;4.842105263157897;114.59999999999998;4.562601626016259
16213;2020-03-22;no;Belgium;3401.0;4.93764568764569;3296.999999999999;5.95363911787501
16214;2020-03-22;no;Belarus;76.0;21.047619047619058;76.59999999999998;
16215;2020-03-22;no;Barbados;14.0;1.8518518518518523;11.999999999999996;
16216;2020-03-22;no;Bangladesh;27.0;6.8571428571428585;28.799999999999994;
16217;2020-03-22;no;Bahrain;334.0;12.571428571428577;338.59999999999997;13.418439716312058
16218;2020-03-22;no;Bahamas;4.0;7.333333333333336;3.999999999999999;
16219;2020-03-22;no;Belize;0.0;;0.3999999999999999;
16220;2020-03-22;no;Austria;3582.0;4.904522613065329;3708.199999999999;5.056849240188043
16221;2020-03-22;no;Armenia;194.0;5.632183908045978;194.79999999999995;5.854970760233919
16222;2020-03-22;no;Argentina;266.0;2.666666666666668;247.99999999999994;3.799479166666668
16223;2020-03-22;no;Antigua and Barbuda;1.0;inf;1.7999999999999996;
16224;2020-03-22;no;Angola;2.0;3.333333333333335;2.1999999999999993;
16225;2020-03-22;no;Azerbaijan;65.0;5.142857142857145;64.19999999999999;
16226;2020-03-23;no;Luxembourg;875.0;7.619512195121954;954.9999999999998;4.903079148584419
16227;2020-03-23;no;Lithuania;179.0;2.8125000000000004;177.59999999999997;3.4187604690117266
16228;2020-03-23;no;Liechtenstein;51.0;5.9523809523809526;45.39999999999999;
16229;2020-03-23;no;Libya;0.0;;0.3999999999999999;
16230;2020-03-23;no;Liberia;3.0;inf;2.9999999999999996;
16231;2020-03-23;no;Lesotho;0.0;;0.0;
16232;2020-03-23;no;Laos;0.0;;0.9999999999999998;
16233;2020-03-23;no;Latvia;180.0;5.273809523809524;172.2;6.79336349924585
16234;2020-03-23;no;Kyrgyzstan;16.0;14.666666666666671;25.999999999999993;
16235;2020-03-23;no;Kuwait;189.0;28.358974358974375;187.79999999999995;22.801687763713147
16236;2020-03-23;no;Kosovo;0.0;;0.0;
16237;2020-03-23;no;MS Zaandam;0.0;;0.0;
16238;2020-03-23;no;Lebanon;267.0;5.850000000000002;270.59999999999997;7.166163141993961
16239;2020-03-23;no;Madagascar;12.0;1.3333333333333337;10.799999999999997;
16240;2020-03-23;no;Namibia;4.0;6.66666666666667;4.799999999999999;
16241;2020-03-23;no;Malaysia;1518.0;7.974129353233834;1485.3999999999996;8.95973154362417
16242;2020-03-23;no;Maldives;13.0;inf;12.999999999999998;
16243;2020-03-23;no;Mali;0.0;;0.3999999999999999;
16244;2020-03-23;no;Malta;107.0;5.294117647058824;101.79999999999998;7.322404371584704
16245;2020-03-23;no;Mauritania;2.0;inf;1.9999999999999996;
16246;2020-03-23;no;Mauritius;36.0;2.363636363636364;33.599999999999994;
16247;2020-03-23;no;Mexico;367.0;5.367816091954023;362.79999999999995;6.051981806367771
16248;2020-03-23;no;Moldova;109.0;6.505747126436784;111.39999999999998;5.991614255765204
16249;2020-03-23;no;Monaco;23.0;3.1666666666666687;22.199999999999996;
16250;2020-03-23;no;Mongolia;10.0;inf;9.999999999999998;
16251;2020-03-23;no;Montenegro;27.0;3.1794871794871806;32.199999999999996;
16252;2020-03-23;no;Morocco;143.0;5.021276595744682;149.79999999999995;4.820915032679742
16253;2020-03-23;no;Mozambique;1.0;1.3333333333333337;1.9999999999999996;
16254;2020-03-23;no;Korea, South;8961.0;109.96296296296302;8978.999999999998;92.81992337164772
16255;2020-03-23;no;Malawi;0.0;;0.0;
16256;2020-03-23;no;Kenya;16.0;2.8148148148148158;18.199999999999996;
16257;2020-03-23;no;Eswatini;4.0;2.0000000000000013;3.3999999999999995;
16258;2020-03-23;no;Jordan;127.0;5.142857142857145;129.99999999999997;6.554263565891476
16259;2020-03-23;no;Nepal;2.0;2.6666666666666665;1.7999999999999996;
16260;2020-03-23;no;Ethiopia;11.0;10.333333333333336;10.999999999999996;
16261;2020-03-23;no;Fiji;3.0;2.000000000000001;2.9999999999999996;
16262;2020-03-23;no;Finland;700.0;6.964218455743883;704.1999999999998;7.5515004055150055
16263;2020-03-23;no;France;19856.0;5.9988039708168905;19538.599999999995;7.10634405920014
16264;2020-03-23;no;Gabon;5.0;9.333333333333336;5.199999999999999;
16265;2020-03-23;no;Gambia;2.0;2.6666666666666665;1.9999999999999996;
16266;2020-03-23;no;Georgia;61.0;9.111111111111112;61.79999999999998;
16267;2020-03-23;no;Germany;29056.0;7.417994057187396;29290.199999999997;7.336861975090828
16268;2020-03-23;no;Ghana;27.0;5.750000000000002;42.999999999999986;
16269;2020-03-23;no;Greece;695.0;7.470707070707074;682.5999999999999;9.484895033282129
16270;2020-03-23;no;Grenada;1.0;1.3333333333333337;0.7999999999999998;
16271;2020-03-23;no;Guatemala;20.0;12.444444444444446;20.199999999999996;
16272;2020-03-23;no;Guinea;4.0;2.6666666666666665;3.1999999999999993;
16273;2020-03-23;no;Kazakhstan;62.0;12.96296296296297;65.59999999999998;
16274;2020-03-23;no;Guinea-Bissau;0.0;;0.3999999999999999;
16275;2020-03-23;no;Haiti;6.0;1.6666666666666672;4.999999999999999;
16276;2020-03-23;no;Holy See;1.0;inf;2.1999999999999993;
16277;2020-03-23;no;Honduras;30.0;8.888888888888893;29.199999999999996;
16278;2020-03-23;no;Hungary;167.0;4.177083333333335;162.79999999999998;5.349019607843136
16279;2020-03-23;no;Iceland;588.0;9.443478260869568;602.7999999999998;8.326109391124875
16280;2020-03-23;no;India;499.0;4.83234714003945;483.5999999999999;5.373951434878587
16281;2020-03-23;no;Indonesia;579.0;7.974160206718349;603.8;6.566164154103853
16282;2020-03-23;no;Iran;23049.0;17.84802514691814;23424.999999999993;15.979531102562278
16283;2020-03-23;no;Iraq;266.0;9.141025641025642;274.99999999999994;9.47837150127227
16284;2020-03-23;no;Ireland;1125.0;5.521568627450982;1141.7999999999997;5.885460778382741
16285;2020-03-23;no;Israel;1071.0;4.950789229340764;1254.6;3.603168615616749
16286;2020-03-23;no;Italy;63927.0;11.379070441588562;64040.99999999999;10.542331759929855
16287;2020-03-23;no;Jamaica;19.0;12.000000000000007;20.199999999999996;
16288;2020-03-23;no;Japan;1144.0;25.93725490196079;1167.5999999999997;20.555760936537318
16289;2020-03-23;no;Guyana;20.0;2.3589743589743604;11.199999999999998;
16290;2020-03-23;no;Netherlands;4749.0;7.503875968992252;4911.199999999999;6.5185639766799675
